__time,filtered_pose/dx,filtered_pose/dy,filtered_pose/dz,filtered_pose/p,filtered_pose/pitch,filtered_pose/q,filtered_pose/r,filtered_pose/roll,filtered_pose/timestamp,filtered_pose/vxb,filtered_pose/vyb,filtered_pose/x,filtered_pose/xb,filtered_pose/y,filtered_pose/yaw,filtered_pose/yb,filtered_pose/z,u_control/timestamp,u_control/ux,u_control/uy,u_control/uyaw,u_control/uz
1749762491.252099,-0.018293200,0.012445500,-0.025756500,0.008970640,0.002759980,0.030897200,0.004189680,-0.005717730,1749762491.252099037,-0.013190294,-0.017763664,-1.089400000,0.948063903,-0.993898000,-1.529490000,-1.129513360,1.536910000,,,,,
1749762491.262050,-0.017967700,0.011926400,-0.026710400,0.013714800,0.004082470,0.037873400,0.003720270,-0.004938780,1749762491.262049913,-0.012657672,-0.017460258,-1.089540000,0.948043052,-0.993849000,-1.529520000,-1.129622777,1.536510000,,,,,
1749762491.272027,-0.017796100,0.011393700,-0.027610900,0.019201800,0.005600760,0.045717100,0.002372890,-0.004004480,1749762491.272027016,-0.012115748,-0.017312603,-1.089690000,0.948164353,-0.993807000,-1.529670000,-1.129628704,1.536110000,,,,,
1749762491.282126,-0.017547300,0.010837500,-0.028264100,0.025461000,0.007129160,0.053090600,0.000140611,-0.002903120,1749762491.282125950,-0.011544662,-0.017090346,-1.089830000,0.948464513,-0.993774000,-1.529970000,-1.129482740,1.535740000,,,,,
1749762491.292041,-0.017237000,0.010256000,-0.028889700,0.029883100,0.008311620,0.057575400,-0.004780340,-0.002006050,1749762491.292041063,-0.010938880,-0.016811919,-1.089960000,0.949248301,-0.993750000,-1.530690000,-1.128928486,1.535370000,,,,,
1749762491.298734,,,,,,,,,,,,,,,,,,1749762491.298733950,0.000000000,-0.250000000,0.000000000,0.000000000
1749762491.302130,-0.016965100,0.009529660,-0.029573000,0.032078300,0.009068780,0.058824000,-0.010936400,-0.001388290,1749762491.302129984,-0.010186642,-0.016578943,-1.090100000,0.950306590,-0.993753000,-1.531630000,-1.128175704,1.534980000,,,,,
1749762491.312189,-0.016927400,0.008643330,-0.030212600,0.031834400,0.009431030,0.057268500,-0.016189500,-0.001102950,1749762491.312189102,-0.009285091,-0.016584062,-1.090260000,0.951314593,-0.993786000,-1.532500000,-1.127509657,1.534590000,,,,,
1749762491.322107,-0.017194300,0.007787580,-0.030747200,0.031005000,0.009461650,0.053537400,-0.018017500,-0.000905097,1749762491.322107077,-0.008432927,-0.016887158,-1.090470000,0.951829357,-0.993824000,-1.532930000,-1.127311775,1.534210000,,,,,
1749762491.332090,-0.017493700,0.006947520,-0.031081300,0.029609000,0.009163650,0.047801100,-0.017435900,-0.000797866,1749762491.332089901,-0.007603082,-0.017218906,-1.090680000,0.951979123,-0.993869000,-1.533030000,-1.127428136,1.533850000,,,,,
