__time,filtered_pose/dx,filtered_pose/dy,filtered_pose/dz,filtered_pose/p,filtered_pose/pitch,filtered_pose/q,filtered_pose/r,filtered_pose/roll,filtered_pose/timestamp,filtered_pose/vxb,filtered_pose/vyb,filtered_pose/x,filtered_pose/xb,filtered_pose/y,filtered_pose/yaw,filtered_pose/yb,filtered_pose/z,u_control/timestamp,u_control/ux,u_control/uy,u_control/uyaw,u_control/uz
1749762195.057061,,,,,,,,,,,,,,,,,,1749762195.057060957,0.000000000,0.000000000,0.230575000,0.000000000
1749762195.058916,-0.007080890,-0.020272200,-0.012712900,0.012573800,-0.011028500,-0.017558600,-0.152531000,-0.019825300,1749762195.058916092,0.020810755,-0.005292784,0.121539000,0.753528789,-0.766989000,-1.657790000,0.187718456,1.335140000,,,,,
1749762195.068943,-0.007035340,-0.020273500,-0.012606000,0.012418000,-0.011170700,-0.017329100,-0.154117000,-0.019722200,1749762195.068943024,0.020817296,-0.005210663,0.121475000,0.753405112,-0.767192000,-1.659550000,0.188998620,1.335030000,,,,,
1749762195.077082,,,,,,,,,,,,,,,,,,1749762195.077081919,0.000000000,0.000000000,0.233228000,0.000000000
1749762195.079221,-0.007054780,-0.020528500,-0.012647800,0.013437000,-0.011211600,-0.016417600,-0.158919000,-0.019449900,1749762195.079221010,0.021084627,-0.005160207,0.121402000,0.753224509,-0.767431000,-1.661790000,0.190634792,1.334900000,,,,,
1749762195.089111,-0.007086670,-0.020744700,-0.012629100,0.014618500,-0.011046500,-0.014151000,-0.163675000,-0.019143900,1749762195.089111090,0.021314568,-0.005123735,0.121327000,0.753030860,-0.767668000,-1.664070000,0.192299046,1.334770000,,,,,
1749762195.097076,,,,,,,,,,,,,,,,,,1749762195.097075939,0.000000000,0.000000000,0.235594000,0.000000000
1749762195.099155,-0.007051690,-0.020749400,-0.012500900,0.015518600,-0.010882800,-0.012050800,-0.166370000,-0.018867000,1749762195.099154949,0.021326275,-0.005045188,0.121261000,0.752852278,-0.767876000,-1.666100000,0.193781394,1.334670000,,,,,
1749762195.108956,-0.007070160,-0.020950000,-0.012471200,0.016890000,-0.010661900,-0.009700590,-0.170994000,-0.018512500,1749762195.108956099,0.021539418,-0.004994312,0.121188000,0.752641712,-0.768113000,-1.668430000,0.195485463,1.334540000,,,,,
1749762195.117071,,,,,,,,,,,,,,,,,,1749762195.117070913,0.000000000,0.000000000,0.237678000,0.000000000
1749762195.119111,-0.006987010,-0.021133400,-0.012443900,0.016717600,-0.010398400,-0.007219200,-0.175332000,-0.018368700,1749762195.119111061,0.021725231,-0.004842856,0.121129000,0.752422926,-0.768349000,-1.670770000,0.197210957,1.334420000,,,,,
1749762195.129267,-0.006852690,-0.021106200,-0.012310000,0.016419300,-0.010147200,-0.004993120,-0.177560000,-0.018244800,1749762195.129266977,0.021694514,-0.004666807,0.121079000,0.752222116,-0.768556000,-1.672850000,0.198746917,1.334320000,,,,,
1749762195.137065,,,,,,,,,,,,,,,,,,1749762195.137064934,0.000000000,0.000000000,0.239484000,0.000000000
1749762195.138900,-0.006689920,-0.021308700,-0.012356600,0.012353200,-0.009866480,-0.002717250,-0.182172000,-0.018671400,1749762195.138900042,0.021890255,-0.004430855,0.121034000,0.751979314,-0.768797000,-1.675290000,0.200562128,1.334190000,,,,,
1749762195.148978,-0.006456180,-0.021450700,-0.012389500,0.009316270,-0.009492390,0.000044719,-0.185878000,-0.018989100,1749762195.148977995,0.022016912,-0.004131631,0.121001000,0.751740079,-0.769031000,-1.677650000,0.202328384,1.334060000,,,,,
1749762195.157079,,,,,,,,,,,,,,,,,,1749762195.157078981,0.000000000,0.000000000,0.241020000,0.000000000
1749762195.159121,-0.006195340,-0.021384400,-0.012308600,0.006587530,-0.009142360,0.002450950,-0.187461000,-0.019292300,1749762195.159121037,0.021931231,-0.003833522,0.120974000,0.751521297,-0.769235000,-1.679740000,0.203894418,1.333950000,,,,,
1749762195.169113,-0.006070620,-0.021603200,-0.012277100,0.006175570,-0.008667360,0.005551730,-0.190393000,-0.019286300,1749762195.169112921,0.022143592,-0.003634831,0.120930000,0.751299717,-0.769481000,-1.682040000,0.205605958,1.333830000,,,,,
1749762195.177069,,,,,,,,,,,,,,,,,,1749762195.177068949,0.000000000,0.000000000,0.242291000,0.000000000
